,mass,year,reclat,reclong,log(mass)
28562,162.99,1979,-71.5,35.66667,2.2121609597533833
28563,81.56,1979,-71.5,35.66667,1.9114772171061023
28564,49.45,1979,-71.5,35.66667,1.6941662959331982
28565,4.32,1979,-71.5,35.66667,0.6354837468149122
28566,78.68,1979,-71.5,35.66667,1.8958643512472992
28567,177.93,1979,-71.5,35.66667,2.250249178752997
28568,18.15,1979,-71.5,35.66667,1.2588766293721312
28569,154.34,1979,-71.5,35.66667,2.1884784959139347
28570,90.4,1979,-71.5,35.66667,1.9561684304753633
28571,289.83,1979,-71.5,35.66667,2.4621433368291976
28572,91.93,1979,-71.5,35.66667,1.9634572601167075
28573,24.45,1979,-71.5,35.66667,1.388278863459639
28574,225.09,1979,-71.5,35.66667,2.3523562011698274
28575,11.15,1979,-71.5,35.66667,1.0472748673841794
28576,25.21,1979,-71.5,35.66667,1.401572845676446
28577,147.15,1979,-71.5,35.66667,2.16776026643563
28578,117.17,1979,-71.5,35.66667,2.06881642992222
28579,42.08,1979,-71.5,35.66667,1.6240757311456826
28580,73.18,1979,-71.5,35.66667,1.8643924051505887
28581,4.02,1979,-71.5,35.66667,0.60422605308447
28582,14.56,1979,-71.5,35.66667,1.1631613749770184
28583,5.09,1979,-71.5,35.66667,0.7067177823367587
28584,6.4,1979,-71.5,35.66667,0.8061799739838872
28585,4.74,1979,-71.5,35.66667,0.6757783416740851
28586,4.34,1979,-71.5,35.66667,0.6374897295125107
28587,10.7,1979,-71.5,35.66667,1.0293837776852097
28588,7.2,1979,-71.5,35.66667,0.8573324964312685
28589,18.29,1979,-71.5,35.66667,1.2622137054764169
28590,288.26,1979,-71.5,35.66667,2.4597843822962693
28591,5.48,1979,-71.5,35.66667,0.7387805584843692
28592,223.38,1979,-71.5,35.66667,2.349044286602036
28593,5.51,1979,-71.5,35.66667,0.741151598851785
28594,353.7,1979,-71.5,35.66667,2.5486350598147514
28595,106.8,1979,-71.5,35.66667,2.0285712526925375
28596,354.72,1979,-71.5,35.66667,2.549885675770413
28597,646.0,1979,-71.5,35.66667,2.8102325179950842
28598,1053.0,1979,-71.5,35.66667,3.0224283711854865
28599,108.8,1979,-71.5,35.66667,2.036628895362161
28600,43.18,1979,-71.5,35.66667,1.635282637998212
28601,13.22,1979,-71.5,35.66667,1.1212314551496214
28602,6.64,1979,-71.5,35.66667,0.8221680793680175
28603,4.19,1979,-71.5,35.66667,0.6222140229662954
28604,173.18,1979,-71.5,35.66667,2.2384977353073587
28605,6.56,1979,-71.5,35.66667,0.8169038393756602
28606,122.82,1979,-71.5,35.66667,2.0892690930461493
28607,11.82,1979,-71.5,35.66667,1.0726174765452365
28608,26.33,1979,-71.5,35.66667,1.420450859106068
28609,8.17,1979,-71.5,35.66667,0.9122220565324155
28610,14.88,1979,-71.5,35.66667,1.1726029312098598
28611,62.77,1979,-71.5,35.66667,1.7977521286507108
28612,95.07,1979,-71.5,35.66667,1.978043493909963
28613,23.3,1979,-71.5,35.66667,1.3673559210260189
28614,20.27,1979,-71.5,35.66667,1.3068537486930087
28615,10.63,1979,-71.5,35.66667,1.0265332645232967
28616,163.44,1979,-71.5,35.66667,2.213358353624391
28617,205.53,1979,-71.5,35.66667,2.312875222239046
28618,8.73,1979,-71.5,35.66667,0.9410142437055697
28619,11.07,1979,-71.5,35.66667,1.0441476208787228
28620,4.55,1979,-71.5,35.66667,0.6580113966571124
28621,26.96,1979,-71.5,35.66667,1.4307198878632823
28622,13.58,1979,-71.5,35.66667,1.132899769944483
28623,19.07,1979,-71.5,35.66667,1.2803506930460056
28624,38.28,1979,-71.5,35.66667,1.5829719291048059
28625,66.68,1979,-71.5,35.66667,1.8239955911559678
28626,19.46,1979,-71.5,35.66667,1.2891428359323331
28627,12.3,1979,-71.5,35.66667,1.089905111439398
28628,8.67,1979,-71.5,35.66667,0.9380190974762103
28629,10.39,1979,-71.5,35.66667,1.0166155475571774
28630,7.49,1979,-71.5,35.66667,0.8744818176994665
28631,12.92,1979,-71.5,35.66667,1.1112625136590653
28632,9.56,1979,-71.5,35.66667,0.9804578922761001
28633,9.29,1979,-71.5,35.66667,0.9680157139936417
28634,234.59,1979,-71.5,35.66667,2.370309495258699
28635,18.07,1979,-71.5,35.66667,1.256958152560932
28636,114.46,1979,-71.5,35.66667,2.0586537415723702
28637,5.63,1979,-71.5,35.66667,0.7505083948513462
28638,10.23,1979,-71.5,35.66667,1.0098756337121602
28639,11.4,1979,-71.5,35.66667,1.0569048513364727
28640,33.1,1979,-71.5,35.66667,1.5198279937757189
28641,27.19,1979,-71.5,35.66667,1.4344092075875001
28642,9.89,1979,-71.5,35.66667,0.9951962915971795
28643,331.8,1979,-71.5,35.66667,2.5208763816883417
28644,77.93,1979,-71.5,35.66667,1.8917046762391827
28645,37.03,1979,-71.5,35.66667,1.5685537120494426
28646,59.1,1979,-71.5,35.66667,1.7715874808812553
28647,109.19,1979,-71.5,35.66667,2.03818286599066
28648,50.11,1979,-71.5,35.66667,1.6999244027424767
28649,2.1,1979,-71.5,35.66667,0.3222192947339193
28650,5.3,1979,-71.5,35.66667,0.724275869600789
28651,11.63,1979,-71.5,35.66667,1.0655797147284485
28652,22.09,1979,-71.5,35.66667,1.3441957158714348
28653,2.16,1979,-71.5,35.66667,0.3344537511509309
28654,579.84,1979,-71.5,35.66667,2.7633081716607
28655,2138.0,1979,-71.5,35.66667,3.330007700872759
28656,4.77,1979,-71.5,35.66667,0.6785183790401139
28657,81.39,1979,-71.5,35.66667,1.9105710484812586
28658,177.91,1979,-71.5,35.66667,2.250200359678991
28659,4.21,1979,-71.5,35.66667,0.6242820958356683
28660,4.12,1979,-71.5,35.66667,0.6148972160331346
28661,1.17,1979,-71.5,35.66667,0.06818586174616162
28662,1.4,1979,-71.5,35.66667,0.146128035678238
28663,75.59,1979,-71.5,35.66667,1.8784643453414689
28664,25.43,1979,-71.5,35.66667,1.4053463601757088
28665,20.25,1979,-71.5,35.66667,1.3064250275506875
28666,13.23,1979,-71.5,35.66667,1.121559844187501
28667,9.38,1979,-71.5,35.66667,0.9722028383790645
28668,8.07,1979,-71.5,35.66667,0.9068735347220704
28669,5.6,1979,-71.5,35.66667,0.7481880270062004
28670,4.23,1979,-71.5,35.66667,0.6263403673750424
28671,3.39,1979,-71.5,35.66667,0.5301996982030822
28672,15.16,1979,-71.5,35.66667,1.1806992012960347
28673,409.89,1979,-71.5,35.66667,2.6126673230547413
28674,283.55,1979,-71.5,35.66667,2.4526296516220176
28675,215.39,1979,-71.5,35.66667,2.333225536261715
28676,33.59,1979,-71.5,35.66667,1.5262100038416644
28677,34.47,1979,-71.5,35.66667,1.5374412834079476
28678,20.02,1979,-71.5,35.66667,1.3014640731432998
28679,10.12,1979,-71.5,35.66667,1.0051805125037803
28680,13.12,1979,-71.5,35.66667,1.1179338350396415
28681,12.81,1979,-71.5,35.66667,1.1075491297446862
28682,9.07,1979,-71.5,35.66667,0.9576072870600952
28683,10.06,1979,-71.5,35.66667,1.0025979807199086
28684,14.03,1979,-71.5,35.66667,1.14705767102836
28685,10.36,1979,-71.5,35.66667,1.0153597554092142
28686,7.06,1979,-71.5,35.66667,0.8488047010518037
28687,8.01,1979,-71.5,35.66667,0.9036325160842377
28688,7.04,1979,-71.5,35.66667,0.8475726591421122
28689,6.94,1979,-71.5,35.66667,0.8413594704548549
28690,5.14,1979,-71.5,35.66667,0.7109631189952758
28691,7.04,1979,-71.5,35.66667,0.8475726591421122
28692,3.04,1979,-71.5,35.66667,0.48287358360875376
28693,3.91,1979,-71.5,35.66667,0.5921767573958668
28694,2.19,1979,-71.5,35.66667,0.34044411484011833
28695,3.39,1979,-71.5,35.66667,0.5301996982030822
28696,1.86,1979,-71.5,35.66667,0.26951294421791633
28697,2.46,1979,-71.5,35.66667,0.39093510710337914
28698,1.66,1979,-71.5,35.66667,0.22010808804005508
28699,1.9,1979,-71.5,35.66667,0.2787536009528289
28700,2.61,1979,-71.5,35.66667,0.41664050733828095
28701,1.88,1979,-71.5,35.66667,0.2741578492636798
28702,1.16,1979,-71.5,35.66667,0.06445798922691845
28703,1.0,1979,-71.5,35.66667,0.0
28704,0.89,1979,-71.5,35.66667,-0.05060999335508721
28705,1.24,1979,-71.5,35.66667,0.09342168516223506
28706,0.85,1979,-71.5,35.66667,-0.07058107428570728
28707,0.48,1979,-71.5,35.66667,-0.3187587626244128
28708,16.2,1979,-71.5,35.66667,1.209515014542631
28709,0.44,1979,-71.5,35.66667,-0.3565473235138126
28710,190.39,1979,-71.5,35.66667,2.2796441338653097
28711,144.92,1979,-71.5,35.66667,2.1611283253624993
28712,136.82,1979,-71.5,35.66667,2.1361495860885307
28713,94.24,1979,-71.5,35.66667,1.9742352774430263
28714,44.35,1979,-71.5,35.66667,1.6468936241677452
28715,58.36,1979,-71.5,35.66667,1.766115283221414
28716,58.84,1979,-71.5,35.66667,1.7696726640554925
28717,75.92,1979,-71.5,35.66667,1.8803561994192364
28718,14.11,1979,-71.5,35.66667,1.1495270137543478
28719,16.48,1979,-71.5,35.66667,1.216957207361097
28720,3.17,1979,-71.5,35.66667,0.5010592622177514
28721,6.76,1979,-71.5,35.66667,0.829946695941636
28722,2.11,1979,-71.5,35.66667,0.3242824552976926
28723,1.32,1979,-71.5,35.66667,0.12057393120584989
28724,48.44,1979,-71.5,35.66667,1.6852041344710147
28725,22.89,1979,-71.5,35.66667,1.3596457926745429
28726,7.41,1979,-71.5,35.66667,0.8698182079793282
28727,5.57,1979,-71.5,35.66667,0.7458551951737289
28728,4.05,1979,-71.5,35.66667,0.6074550232146685
28729,8.07,1979,-71.5,35.66667,0.9068735347220704
28730,3.99,1979,-71.5,35.66667,0.6009728956867483
28731,12.85,1979,-71.5,35.66667,1.1089031276673134
28732,11.28,1979,-71.5,35.66667,1.0523090996473234
28733,4.81,1979,-71.5,35.66667,0.6821450763738317
28734,10.33,1979,-71.5,35.66667,1.0141003215196205
28735,10.11,1979,-71.5,35.66667,1.0047511555910011
28736,7.88,1979,-71.5,35.66667,0.8965262174895553
28737,6.78,1979,-71.5,35.66667,0.8312296938670634
28738,10.43,1979,-71.5,35.66667,1.018284308426531
28739,5.68,1979,-71.5,35.66667,0.7543483357110189
28740,5.41,1979,-71.5,35.66667,0.7331972651065695
28741,4.0,1979,-71.5,35.66667,0.6020599913279624
28742,2.67,1979,-71.5,35.66667,0.42651126136457523
28743,2.39,1979,-71.5,35.66667,0.3783979009481377
28744,3.64,1979,-71.5,35.66667,0.561101383649056
28745,7.89,1979,-71.5,35.66667,0.8970770032094203
28746,4.03,1979,-71.5,35.66667,0.6053050461411095
28747,4.67,1979,-71.5,35.66667,0.6693168805661122
28748,2.95,1979,-71.5,35.66667,0.46982201597816303
28749,2.71,1979,-71.5,35.66667,0.4329692908744057
28750,3.51,1979,-71.5,35.66667,0.5453071164658241
28751,5.86,1979,-71.5,35.66667,0.7678976160180907
28752,99.58,1979,-71.5,35.66667,1.9981721219394406
28753,24.0,1979,-71.5,35.66667,1.380211241711606
28754,9.17,1979,-71.5,35.66667,0.9623693356700211
28755,6.23,1979,-71.5,35.66667,0.7944880466591696
28756,10.88,1979,-71.5,35.66667,1.0366288953621612
28757,70.08,1979,-71.5,35.66667,1.8455940931600243
28758,364.1,1979,-71.5,35.66667,2.561220678933944
28759,12.61,1979,-71.5,35.66667,1.1007150865730817
28760,129.73,1979,-71.5,35.66667,2.11304041808782
28761,100.29,1979,-71.5,35.66667,2.001257631312231
28762,52.4,1979,-71.5,35.66667,1.7193312869837267
28763,179.77,1979,-71.5,35.66667,2.2547172184232283
28764,121.88,1979,-71.5,35.66667,2.085932445550636
28765,51.58,1979,-71.5,35.66667,1.7124813378019186
28766,9.61,1979,-71.5,35.66667,0.9827233876685453
28767,9.42,1979,-71.5,35.66667,0.9740509027928773
28768,6.26,1979,-71.5,35.66667,0.7965743332104297
28769,2.19,1979,-71.5,35.66667,0.34044411484011833
28770,24.46,1979,-71.5,35.66667,1.3884564527002667
28771,20.05,1979,-71.5,35.66667,1.3021143769562011
28772,4.14,1979,-71.5,35.66667,0.617000341120899
28773,47.91,1979,-71.5,35.66667,1.6804261708581454
28774,3288.0,1979,-71.5,35.66667,3.5169318088680126
28775,355.09,1979,-71.5,35.66667,2.550338441927154
28776,161.67,1979,-71.5,35.66667,2.208629438315688
28777,104.79,1979,-71.5,35.66667,2.0203198403573093
28778,76.95,1979,-71.5,35.66667,1.8862086241674976
28779,88.21,1979,-71.5,35.66667,1.9455178220778395
28780,64.5,1979,-71.5,35.66667,1.8095597146352678
28781,130.0,1979,-71.5,35.66667,2.113943352306837
28782,157.31,1979,-71.5,35.66667,2.196756331057987
28783,40.04,1979,-71.5,35.66667,1.602494068807281
28784,22.8,1979,-71.5,35.66667,1.3579348470004537
28785,31.03,1979,-71.5,35.66667,1.4917817755841658
28786,43.66,1979,-71.5,35.66667,1.6400837313731202
28787,40.57,1979,-71.5,35.66667,1.6082050077043262
28788,31.21,1979,-71.5,35.66667,1.4942937686653328
28789,26.51,1979,-71.5,35.66667,1.4234097277330935
28790,22.91,1979,-71.5,35.66667,1.3600250891893975
28791,24.86,1979,-71.5,35.66667,1.395501124305626
28792,18.83,1979,-71.5,35.66667,1.2748503200166648
28793,22.92,1979,-71.5,35.66667,1.3602146132953523
28794,24.64,1979,-71.5,35.66667,1.3916407034923879
28795,16.11,1979,-71.5,35.66667,1.207095540419218
28796,12.74,1979,-71.5,35.66667,1.1051694279993316
28797,18.69,1979,-71.5,35.66667,1.271609301378832
28798,20.46,1979,-71.5,35.66667,1.3109056293761414
28799,14.08,1979,-71.5,35.66667,1.1486026548060935
28800,10.65,1979,-71.5,35.66667,1.0273496077747566
28801,19.35,1979,-71.5,35.66667,1.2866809693549301
28802,10.14,1979,-71.5,35.66667,1.0060379549973173
28803,11.68,1979,-71.5,35.66667,1.0674428427763807
28804,8.04,1979,-71.5,35.66667,0.9052560487484512
28805,7.92,1979,-71.5,35.66667,0.8987251815894935
28806,10.73,1979,-71.5,35.66667,1.030599721965951
28807,8.52,1979,-71.5,35.66667,0.9304395947667001
28808,9.75,1979,-71.5,35.66667,0.9890046156985368
28809,5.85,1979,-71.5,35.66667,0.7671558660821804
28810,7.54,1979,-71.5,35.66667,0.877371345869774
28811,11.01,1979,-71.5,35.66667,1.0417873189717517
28812,5.84,1979,-71.5,35.66667,0.7664128471123994
28813,6.45,1979,-71.5,35.66667,0.8095597146352678
28814,9.03,1979,-71.5,35.66667,0.9556877503135057
28815,6.78,1979,-71.5,35.66667,0.8312296938670634
28816,6.61,1979,-71.5,35.66667,0.8202014594856403
28817,6.44,1979,-71.5,35.66667,0.8088858673598122
28818,6.54,1979,-71.5,35.66667,0.8155777483242672
28819,6.22,1979,-71.5,35.66667,0.7937903846908186
28820,10.4,1979,-71.5,35.66667,1.0170333392987803
28821,5.62,1979,-71.5,35.66667,0.7497363155690611
28822,6.86,1979,-71.5,35.66667,0.8363241157067517
28823,7.77,1979,-71.5,35.66667,0.8904210188009143
28824,6.3,1979,-71.5,35.66667,0.7993405494535817
28825,5.99,1979,-71.5,35.66667,0.7774268223893114
28826,4.46,1979,-71.5,35.66667,0.6493348587121419
28827,5.62,1979,-71.5,35.66667,0.7497363155690611
28828,5.27,1979,-71.5,35.66667,0.7218106152125465
28829,4.22,1979,-71.5,35.66667,0.6253124509616739
28830,5.37,1979,-71.5,35.66667,0.7299742856995556
28831,4.4,1979,-71.5,35.66667,0.6434526764861874
28832,3.86,1979,-71.5,35.66667,0.5865873046717549
28833,5.31,1979,-71.5,35.66667,0.725094521081469
28834,4.14,1979,-71.5,35.66667,0.617000341120899
28835,3.53,1979,-71.5,35.66667,0.5477747053878226
28836,4.74,1979,-71.5,35.66667,0.6757783416740851
28837,4.03,1979,-71.5,35.66667,0.6053050461411095
28838,4.49,1979,-71.5,35.66667,0.6522463410033232
28839,3.72,1979,-71.5,35.66667,0.5705429398818975
28840,4.5,1979,-71.5,35.66667,0.6532125137753437
28841,3.56,1979,-71.5,35.66667,0.5514499979728752
28842,4.1,1979,-71.5,35.66667,0.6127838567197355
28843,2.62,1979,-71.5,35.66667,0.41830129131974547
28844,2.67,1979,-71.5,35.66667,0.42651126136457523
28845,3.04,1979,-71.5,35.66667,0.48287358360875376
28846,3.82,1979,-71.5,35.66667,0.5820633629117087
28847,3.29,1979,-71.5,35.66667,0.5171958979499743
28848,5.11,1979,-71.5,35.66667,0.7084209001347127
28849,4.03,1979,-71.5,35.66667,0.6053050461411095
28850,4.61,1979,-71.5,35.66667,0.6637009253896482
28851,3.79,1979,-71.5,35.66667,0.5786392099680724
28852,2.66,1979,-71.5,35.66667,0.424881636631067
28853,2.68,1979,-71.5,35.66667,0.42813479402878885
28854,3.96,1979,-71.5,35.66667,0.5976951859255123
28855,2.74,1979,-71.5,35.66667,0.437750562820388
28856,2.77,1979,-71.5,35.66667,0.4424797690644486
28857,2.6,1979,-71.5,35.66667,0.414973347970818
28858,2.2,1979,-71.5,35.66667,0.3424226808222063
28859,3.5,1979,-71.5,35.66667,0.5440680443502757
28860,3.99,1979,-71.5,35.66667,0.6009728956867483
28861,3.6,1979,-71.5,35.66667,0.5563025007672873
28862,3.93,1979,-71.5,35.66667,0.5943925503754267
28863,2.69,1979,-71.5,35.66667,0.42975228000240795
28864,3.72,1979,-71.5,35.66667,0.5705429398818975
28865,2.37,1979,-71.5,35.66667,0.37474834601010387
28866,3.06,1979,-71.5,35.66667,0.48572142648158
28867,2.39,1979,-71.5,35.66667,0.3783979009481377
28868,2.49,1979,-71.5,35.66667,0.3961993470957364
28869,2.48,1979,-71.5,35.66667,0.3944516808262163
28870,2.81,1979,-71.5,35.66667,0.4487063199050799
28871,2.51,1979,-71.5,35.66667,0.3996737214810381
28872,3.07,1979,-71.5,35.66667,0.48713837547718647
28873,2.84,1979,-71.5,35.66667,0.45331834004703764
28874,2.58,1979,-71.5,35.66667,0.41161970596323016
28875,32.05,1979,-71.5,35.66667,1.5058280338548362
28876,51.73,1979,-71.5,35.66667,1.7137424784090824
28877,1841.0,1979,-71.5,35.66667,3.2650537885040145
28878,640.0,1979,-71.5,35.66667,2.806179973983887
28879,626.0,1979,-71.5,35.66667,2.7965743332104296
28880,352.57,1979,-71.5,35.66667,2.5472453556412673
28881,283.11,1979,-71.5,35.66667,2.4519552097682027
28882,164.42,1979,-71.5,35.66667,2.2159546438691295
28883,265.96,1979,-71.5,35.66667,2.424816324279353
28884,137.4,1979,-71.5,35.66667,2.137986732723532
28885,128.09,1979,-71.5,35.66667,2.1075152256514644
28886,65.21,1979,-71.5,35.66667,1.8143142002074595
28887,141.06,1979,-71.5,35.66667,2.149403879508583
28888,134.2,1979,-71.5,35.66667,2.1277525158329733
28889,20.67,1979,-71.5,35.66667,1.3153404766272883
28890,9.02,1979,-71.5,35.66667,0.9552065375419417
28891,7.0,1979,-71.5,35.66667,0.8450980400142568
28892,5.26,1979,-71.5,35.66667,0.7209857441537391
28893,4.36,1979,-71.5,35.66667,0.6394864892685861
28894,5.52,1979,-71.5,35.66667,0.7419390777291989
28895,3.0,1979,-71.5,35.66667,0.47712125471966244
28896,2.35,1979,-71.5,35.66667,0.37106786227173627
28897,2.27,1979,-71.5,35.66667,0.35602585719312274
28898,1.84,1979,-71.5,35.66667,0.2648178230095365
28899,1.84,1979,-71.5,35.66667,0.2648178230095365
28900,1.79,1979,-71.5,35.66667,0.2528530309798932
28901,1.47,1979,-71.5,35.66667,0.1673173347481761
28902,1.74,1979,-71.5,35.66667,0.24054924828259971
28903,1.46,1979,-71.5,35.66667,0.1643528557844371
28904,1.01,1979,-71.5,35.66667,0.004321373782642578
28905,34.2,1979,-71.5,35.66667,1.534026106056135
28906,33.71,1979,-71.5,35.66667,1.527758752520972
28907,10.73,1979,-71.5,35.66667,1.030599721965951
28908,8.55,1979,-71.5,35.66667,0.9319661147281727
28909,10.74,1979,-71.5,35.66667,1.0310042813635367
28910,8.7,1979,-71.5,35.66667,0.9395192526186185
28911,6.6,1979,-71.5,35.66667,0.8195439355418687
28912,14.57,1979,-71.5,35.66667,1.1634595517699902
28913,13.36,1979,-71.5,35.66667,1.1258064581395268
28914,10.72,1979,-71.5,35.66667,1.0301947853567512
28915,13.01,1979,-71.5,35.66667,1.1142772965615861
28916,6.15,1979,-71.5,35.66667,0.7888751157754168
28917,3.86,1979,-71.5,35.66667,0.5865873046717549
28918,6.32,1979,-71.5,35.66667,0.800717078282385
28919,5.2,1979,-71.5,35.66667,0.7160033436347992
28920,4.71,1979,-71.5,35.66667,0.6730209071288962
28921,2.37,1979,-71.5,35.66667,0.37474834601010387
28922,2.78,1979,-71.5,35.66667,0.4440447959180762
28923,2.74,1979,-71.5,35.66667,0.437750562820388
28924,2.05,1979,-71.5,35.66667,0.31175386105575426
28925,2.14,1979,-71.5,35.66667,0.33041377334919086
28926,3.42,1979,-71.5,35.66667,0.534026106056135
28927,6.83,1979,-71.5,35.66667,0.8344207036815325
28928,45.04,1979,-71.5,35.66667,1.6535983818432898
28929,23.04,1979,-71.5,35.66667,1.3624824747511743
28930,15.2,1979,-71.5,35.66667,1.1818435879447726
28931,20.55,1979,-71.5,35.66667,1.312811826212088
28932,11.05,1979,-71.5,35.66667,1.0433622780211296
28933,9.07,1979,-71.5,35.66667,0.9576072870600952
28934,11.13,1979,-71.5,35.66667,1.0464951643347082
28935,5.3,1979,-71.5,35.66667,0.724275869600789
28936,8.71,1979,-71.5,35.66667,0.9400181550076633
28937,6.3,1979,-71.5,35.66667,0.7993405494535817
28938,5.2,1979,-71.5,35.66667,0.7160033436347992
28939,4.94,1979,-71.5,35.66667,0.693726948923647
28940,4.74,1979,-71.5,35.66667,0.6757783416740851
28941,2.14,1979,-71.5,35.66667,0.33041377334919086
28942,4.49,1979,-71.5,35.66667,0.6522463410033232
28943,6.97,1979,-71.5,35.66667,0.8432327780980095
28944,24.41,1979,-71.5,35.66667,1.3875677794171886
28945,16.36,1979,-71.5,35.66667,1.2137832993353042
28946,11.96,1979,-71.5,35.66667,1.077731179652392
28947,12.82,1979,-71.5,35.66667,1.1078880251827987
28948,13.63,1979,-71.5,35.66667,1.1344958558346736
28949,3.83,1979,-71.5,35.66667,0.5831987739686227
28950,3.92,1979,-71.5,35.66667,0.5932860670204573
28951,3.55,1979,-71.5,35.66667,0.5502283530550941
28952,3.74,1979,-71.5,35.66667,0.5728716022004802
28953,2.32,1979,-71.5,35.66667,0.3654879848908996
28954,3.03,1979,-71.5,35.66667,0.48144262850230496
28955,3.08,1979,-71.5,35.66667,0.4885507165004443
28956,0.96,1979,-71.5,35.66667,-0.017728766960431602
28957,0.95,1979,-71.5,35.66667,-0.022276394711152253
28958,2048.0,1979,-71.5,35.66667,3.3113299523037933
28959,58.1,1979,-71.5,35.66667,1.7641761323903307
28960,45.93,1979,-71.5,35.66667,1.6620964454179235
28961,54.16,1979,-71.5,35.66667,1.7336786556770878
28962,16.69,1979,-71.5,35.66667,1.2224563366792467
28963,4.96,1979,-71.5,35.66667,0.6954816764901974
28964,24.98,1979,-71.5,35.66667,1.3975924340381167
28965,203.61,1979,-71.5,35.66667,2.308799103911129
28966,52.96,1979,-71.5,35.66667,1.7239479764316434
28967,22.46,1979,-71.5,35.66667,1.351409751925439
28968,39.68,1979,-71.5,35.66667,1.598571663482141
28969,16.16,1979,-71.5,35.66667,1.2084413564385674
28970,37.61,1979,-71.5,35.66667,1.5753033334223991
28971,18.91,1979,-71.5,35.66667,1.2766915288450398
